level,type,Region/economy,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
5,country,Trinidad and Tobago,109.4,144.0999999,171,372.6,521,295.6999999,356.3,999.6,731.8999999,643.2999999,679.5,834.8999999,790.7,808.2999999,998.1,939.7,882.7,830,2800.8,709.1,549.3999999,41.0474545,-1904.347649,-1129.966026,661.4135054,176.8297449,-23.5981824,-470.8825777,-700.1857012,183.9727653,1055.969148,-934.7817984,-913.5016904,-1555.474291,-798.9333333
5,country,Turks and Caicos Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.888,16.59,22.068,42.2269999,26.9616666,30.4188888,28.6902777,35,32.6595666,43.9997622
5,country,Anguilla,10.82,6.114814815,15.42222222,6.466666667,11.14444444,17.58148144,33.22962959,21.24444441,28.06296296,38.01111111,39.71378519,29.61888889,33.2382333,29.3922963,91.75051852,118.5841333,143.1829889,120.132137,100.84921,43.591651,11.40515059,38.91734444,43.54384444,56.47081907,79.76972963,115.5562741,114.3309704,107.7753926,215.9215148,163.4241848,68.54113259,83.63564667,38.42267778,37.48861741,22.98272778
5,country,Aruba,130.5029999,184.749,-16.25698324,-2.569832346,-58.77094972,1.117318436,84.46927369,195.9217877,83.57541894,467.5418994,-127.9329609,-266.9273743,332.122905,159.7765363,-105.6523806,-207.0427813,221.3477602,-469.7375912,19.55307263,-10.7014114,236.8715084,489.4972067,-316.4245809,227.3184357,208.3240223,-26.87150838,27.54189939,87.86227911,110.1756501,-136.1165829,137.1834637,143.0475419,260.9907821,-177.942147,103.2505875
5,country,Bahamas (the),-17.3,-1.3,0.3,27.1,23.3999999,106.8,87.7999999,210,847.0085874,781.8999999,609.192,587.0059999,353.7069999,713.259,803.7469999,1054.312966,1492.101524,1622.819861,1512.311268,645.7025135,1097.18766,1408.799445,1033.507246,1590.44273,3550.967341,712.5639043,1259.53092,901.4482022,947.43,610.9572,896.7839,1184.880087,1254.831913,1535.226475,1449.349734
5,country,British Virgin Islands,18.35,4.86,-131.22,675.98,677.5099999,-576.71,1109.55,3636.65,8777.51871,7915.398866,8073.327,3791.26,5451.882,9660.121,28309.656,-7142.639,12029.088,37163.179,52554.448,42212.878,42386.82491,50788.16114,61121.51045,104804.7644,40462.00721,66712.74157,49022.94594,39609.97133,34389.70912,39103.36161,39619.63521,39361.49841,38118.55109,39889.38182,53598.70697
5,country,Cayman Islands,49.0399999,-8.5399999,27.4899999,459.7599999,467.0699999,50.31,1231.71,3150.87,4354.11,6475.83,9358.723,2133.108,2802.975,2602.57,3703.461,9506.484,24820.937,28210.535,19555.735,20298.045,20965.96264,31131.85511,21489.60474,34907.99432,46040.60977,80501.52546,58815.59079,15173.39523,20680.81178,28165.12898,23621.04943,25893.08921,24590.01985,28134.15504,35901.88394
5,country,Curaçao,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.698324,146.5363128,55.25139665,34.25597983,50.85263207,54.68990838,-15.01993162,150.1024936,146.4349327,133.0464049,172.678986,0,203.2304536,155.7432563,145.7004007,164.0553487,154.6688145,154.808188
5,country,Montserrat,9.58,8.02962963,4.614814815,4.859259222,7.166666667,3.033333333,-0.3185185185,2.566666667,2.566666667,8.214814815,2.292592593,0.5285184815,0.6396455185,2.080622222,2.338296667,5.437660741,3.990515185,6.845127,12.68210741,2.561496296,3.550085148,2.463851481,2.610004407,3.732109963,2.478452593,1.277693704,3.822594444,3.600974444,3.300625556,1.292213704,2.77656037,2.191784444,4.703905556,3.675101111,3.931004074
5,country,Sint Maarten,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.63128492,85.87709497,39.65921782,41.73304564,-45.68214732,19.60516933,38.29507883,53.14765318,35.54420101,54.70996212,64.24829704,-47.91508346,73.8683381,22.16746006,26.8151196,17.1459127,37.3099289,37.113739
3,region,Oceania,293.3614076,206.9028987,191.2415377,171.3510431,168.1927541,551.536118,172.0359496,154.0716033,297.8840757,404.2223908,116.3697668,248.4164133,139.5133338,287.90064,395.9381248,281.2478499,1545.054484,1217.536133,2637.599534,2103.223435,1946.653959,2005.915871,3445.072098,2603.992124,2238.455808,1470.288062,1132.949971,910.2947107,1306.418869,1526.867177,1018.064385,1258.539025,2118.545607,920.7853815,1347.964453
4,country,Cook Islands,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.4112872,10.4632391,1.9186428,11.5587222,8.5691089,5.3165523,-2.2084299,3.8924104,5.6443208,2.4427671
4,country,Fiji,84.13745596,11.31773693,38.58974444,54.74227673,71.51053192,57.17008099,16.53245913,26.52942473,144.8545918,79.30423475,2.959663961,41.15714386,30.45406736,39.82550626,250.0216382,173.8647049,581.7996973,459.6716099,682.056334,311.4981259,176.3531442,216.7645369,277.7265642,243.0772406,379.5798341,205.28027,389.8410273,386.185942,470.9731817,321.0064095,240.6394305,407.0252913,103.8881043,91.01716571,203.9853635
4,country,Kiribati,0.2997517681,0.5086620552,0.4758932178,1.379066478,0.5191007128,0.387685967,0.5384000595,0.5121049741,0.4397454502,0.4516274719,0.7218102654,-0.273476291,0.249788108,0.6707589289,1.95366788,2.606016174,0.568434302,1.153047102,-1.267677448,5,-6.602,-0.349,-2.386,0.838,2.632,-0.8198244,1.8069639,0.7847973,-1.1443647,-0.5582805,2.6240928,1.031376,2.8941341,2.183201,2.036237
4,country,Marshall Islands (the),0,0,0,0,0,0,0,0,0,0,0.739,0.739,0.839,-1.1519999,1.1559999,3.3029999,1.8999999,7.011,5.738,44.89,-9.3569999,-4.381,21.3739999,32.5679999,-8.0289999,-5.3936384,-3.0558474,5.8354974,9.7520513,4.1772337,3.0450611,0.4994284,2.5739078,2.039466,1.7042674
4,country,"Micronesia, Federated States of",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2092999,0,0,0,0,0,0,0,0,0,0
4,country,Nauru,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7106294,2.1890064,-3.3310987,6.7300156,-9.0159259,1.4462948,-0.2798718
4,country,Palau,1,1,1,0,0,-0.21,0,0,0,0,3.1776472,-1.4318567,1.9010145,4.5937054,6.8450369,4,33.2832556,4.3832391,4.7416567,2.790871,2.6852441,8.326127,21.6391263,18.0411098,39.8601154,34.5831581,63.719,44.503,50.605,44.712,43.1,31.441,72.014,47.81675,69.0807658
4,country,Papua New Guinea,155.413,116.7189999,104.3,61.9508,56.9504,454.569,111.294,28.5752999,109.626,296.4929999,98.23302758,63.77039115,18.27881352,101.0256914,25.75608061,33.52729735,-6.870086661,95.772843,-30.36935806,423.2089839,28.86782947,-309.198345,25.00419936,18.22224004,-30.40111482,27.97634743,-39.76492086,-180.1767097,305.6634643,335.1767567,111.7676029,-34.418191,1192.772259,47.7525012,303.3360029
4,country,Samoa,6.5999999,3.1899999,5,5,3,3.4399999,1.1599999,19.9899999,3,-0.7185171664,-1.206806284,1.414589798,1.59940289,2.724300729,7.757343386,3.756616882,21.85338882,6.905538549,49.46126777,9.605270655,0.4084187374,14.87285488,20.88920129,13.95942105,22.8564572,26.81366051,2.549966588,9.078017053,16.72212389,-4.416749156,4.26287289,8.98120275,4.853432468,2.311939868,3.76174602
4,country,Solomon Islands,10.44,14.513,14.173,23.3709999,2.096,2.0259999,5.944,33.872,8.8046299,9.9004999,13.0283,-9.313303953,-4.001994882,-1.800687709,5.681311575,18.58087283,44.29486455,86.02600626,74.95237431,48.57331558,165.9208878,120.1695793,23.89765063,53.36161728,21.69152017,31.59715507,38.60752745,42.83990013,24.83821136,32.80861593,9.133470361,27.8048534,43.9077116,25.4591067,32.9667606
4,country,Tonga,0.2,0.36,1.22,2.18,2.780521428,1.028451304,0.2849906248,-0.01052614917,0.04570855059,0.9581459919,9.212396872,7.628663006,4.692076768,6.244495291,37.48300838,12.96936754,17.17772025,23.99882284,46.33347748,20.05416586,24.71156722,43.78379942,31.1135149,51.36127095,56.04379538,6.3491553,16.6251451,-15.6717945,23.2108089,-6.1083768,3.8244449,0.2584876,2.911552,4.9261849,-12.0796334
4,country,Tuvalu,0,0,0,0,0,0,0,0,0,0,0,-0.009,-0.01,-0.011,-0.012,-0.011,-0.011,-0.011,1.6879999,1.7509999,0.455,-0.119,1.325,0.337,0.3,0.3,0.3,0.3,0.298862,0.298862,0.1,0.199431,0.199431,0.1662873,0.2580848
4,country,Vanuatu,13.1112,25.4744999,26.4529,25.9679,29.7862,31.0448999,32.7321,30.2333,20.3834,13.4034,20.2561,18.0043,15.52464834,19.73172708,25.39583147,27.57080351,71.32075813,56.92223589,44.01286834,31.71227551,59.82213655,70.46381883,37.68452301,1.068302615,13.33653784,30.99574022,48.81309057,38.24863897,37.47106613,52.80108077,41.41098977,43.1054567,10.8275474,9.2685486,28.8620424
4,country,French Polynesia,22.16,33.82,0.03,-3.24,1.55,2.08,3.5499999,14.3699999,10.73,4.4299999,9.874719,23.68875451,10.9309999,0,6.420020709,7.81891555,30.64950101,58.24932598,13.88403386,21.84374157,64.30373259,130.5572727,155.3542045,99.20716117,61.92877633,26.00716566,61.57578899,90.03865077,5.93784137,12.73115275,-15.55716303,-25.6244477,-9.4803026,-6.4960605,-13.8669369
4,country,New Caledonia,0,0,0,0,0,0,0,0,0,0,-40.62609177,103.0412079,59.05551726,116.0481425,27.48018589,-6.738744685,749.0879505,417.4534647,1746.368557,1182.295685,1439.084998,1715.025227,2831.450114,2071.95076,1658.447587,1081.187585,541.4689906,486.4101283,342.8212715,723.4803568,571.728129,793.7135508,696.3073455,687.2496751,725.7568571
2,region,Least developed countries (LDCs),540.4078288,1500.891683,1470.026201,1841.934159,1042.129579,1681.963148,2088.496736,3685.191294,4549.174899,5555.289278,4593.842428,5990.365002,6430.50704,11076.64634,9608.400683,5796.500593,9417.913586,12431.11718,19200.8375,16074.63889,23943.04044,21084.11194,27575.37318,21263.09225,27481.42031,37652.62705,25707.56963,21210.68492,21568.44883,21245.62603,22738.26332,27347.74717,24651.37994,33732.64352,36899.93536
2,region,Landlocked countries (LLCs),606.3599531,338.4852728,572.3180975,1865.785764,1629.08843,2794.443984,3351.167755,5160.281618,5707.818574,4323.120358,3996.991204,6238.508002,7890.178795,8842.936924,12283.08976,7009.149031,11631.16186,16138.5708,26564.90327,27391.90755,28400.96333,36541.98519,35063.49954,30702.51524,29405.72331,25262.16832,24539.70026,25150.61419,21402.47213,22013.00734,15512.38371,19976.1526,23605.91715,25256.75709,22747.50321
2,region,Small island developing states (SIDS),756.0824715,749.1085439,794.7454297,1022.698238,1227.235355,1359.213902,1051.817246,2332.172619,3226.966676,3917.833344,3489.531438,3683.14495,3273.811374,3808.343306,4387.884377,5228.850867,6908.05787,8038.583654,12030.89499,6226.130158,6339.153576,6584.418167,5411.653521,5235.176834,9966.400361,6423.109971,7153.720387,7512.792464,6204.06735,7126.659969,5992.078958,6152.313774,7309.169041,8111.131418,8989.634177
